mode,avg,median,max,min,maxfreq,maxfreq_power,second_maxfreq,second_maxfreq_power
olivia32_1000,2.22E-17,0.178052188,1.168091512,1.36387259,905,283.6863098,1557,270.3407898
olivia32_1000,3.18E-17,1.100296556,1.2218575,1.245250218,992,374.337738,1815,373.3592529
olivia32_1000,2.50E-17,0.094086057,1.185264458,1.306944343,862,415.0684204,1437,393.5673523
olivia32_1000,2.50E-17,0.092379392,1.198297171,1.246349696,1078,243.11026,1864,231.7367706
olivia32_1000,3.41E-17,0.047961554,1.258980488,1.212579396,1043,447.1003723,556,431.1592102
olivia32_1000,2.04E-17,0.966526773,1.232287517,1.237902439,1177,430.0995789,557,399.7964478
olivia32_1000,2.46E-17,0.208792336,1.235900757,1.226740881,1189,390.6542053,1216,383.7111511
olivia32_1000,3.38E-17,0.69777714,1.222576869,1.218239067,790,255.1295929,52,245.0650787
olivia32_1000,3.14E-17,0.028225041,1.259955123,1.255818182,973,408.6443481,1452,366.8212585
olivia32_1000,2.82E-17,0.137684375,1.243217456,1.216509351,1138,541.0289917,198,431.316803
olivia32_1000,2.02E-17,0.950736048,1.220566812,1.235044743,980,362.9922485,1425,353.1964111
olivia32_1000,5.30E-17,0.034031064,1.21761893,1.254998763,1125,411.0276489,1677,388.5245972
olivia32_1000,8.74E-18,0.519763816,1.221991711,1.237809736,1114,376.6214905,1463,374.9967346
olivia32_1000,1.26E-17,0.289441382,1.260555381,1.239555883,1170,434.6105652,1796,399.9387512
olivia32_1000,1.06E-17,1.000638377,1.225890875,1.231262065,1069,427.4587402,1680,394.8079224
olivia32_1000,2.36E-17,0.479945201,1.24538123,1.218360502,1071,433.081665,493,342.7887268
olivia32_1000,2.17E-17,0.550052121,1.229162773,1.220257127,1004,264.1731567,20,261.9494934
olivia32_1000,2.20E-17,0.203338338,1.219804545,1.246118125,1198,489.9614868,796,434.3406067
olivia32_1000,1.43E-17,0.224144467,1.250913402,1.238144557,940,432.2973633,406,427.8973083
olivia32_1000,3.88E-17,0.116345917,1.174661291,1.252760349,909,269.0808105,146,244.0422058
olivia32_1000,1.36E-17,0.792787383,1.236461675,1.213361863,1070,448.6130981,1558,446.901001
olivia32_1000,2.45E-17,0.053042966,1.184631512,1.269021376,998,374.747345,1953,372.9812317
olivia32_1000,3.28E-17,0.705673751,1.213998572,1.253564498,947,242.8672638,115,238.7563782
olivia32_1000,2.52E-17,0.682905041,1.224017125,1.247802484,1181,446.6406555,1895,400.7705994
olivia32_1000,3.88E-17,0.784842169,1.301057816,1.154624969,884,423.6577759,1852,374.8864441
olivia32_1000,9.02E-18,1.102627399,1.207617476,1.251960417,1143,414.3916931,518,400.7971497
olivia32_1000,2.09E-17,0.040488314,1.22516541,1.255553068,851,398.7251282,548,376.1697998
olivia32_1000,2.40E-17,0.956884187,1.27565713,1.223693898,1131,377.7232666,1599,376.9089661
olivia32_1000,2.82E-17,0.027076025,1.166500418,1.315632905,924,398.9970703,1864,391.445343
olivia32_1000,3.27E-17,0.114541181,1.206194354,1.246698732,834,419.6163635,625,408.9872131
olivia32_1000,4.04E-17,0.643413295,1.232431679,1.216526031,975,441.169342,1038,378.6722412
olivia32_1000,2.17E-17,0.252612762,1.198695744,1.232857447,1141,349.486908,1339,327.1236572
olivia32_1000,2.43E-17,0.793247404,1.202521988,1.240924809,960,446.684021,508,382.3482361
olivia32_1000,2.73E-17,0.666523684,1.22625083,1.227975384,977,246.7369995,692,238.5915527
olivia32_1000,2.71E-17,0.342628816,1.16852041,1.3262748,1126,268.2713623,336,239.0450745
olivia32_1000,3.40E-17,0.756688019,1.257639409,1.238885863,1069,382.3204346,386,368.9161072
olivia32_1000,1.97E-17,0.920209255,1.193533932,1.232637248,988,486.0352783,50,475.2047119
olivia32_1000,4.85E-18,0.174318328,1.25240356,1.236261413,882,241.3382568,1402,239.0827332
olivia32_1000,1.81E-17,0.254262911,1.269653168,1.183578262,1038,392.3869324,688,384.400116
olivia32_1000,1.53E-17,0.874163701,1.233243788,1.22245246,921,554.4689941,1227,396.3384094
olivia32_1000,1.81E-17,0.920481584,1.247611352,1.234775402,1061,421.5661011,1254,412.0571594
olivia32_1000,3.82E-17,0.125913553,1.273514085,1.179545646,945,286.4360046,1829,275.0683289
olivia32_1000,4.05E-17,0.121130263,1.141451445,1.338984423,947,422.3297424,1470,422.1528931
olivia32_1000,2.63E-17,1.103802635,1.248008202,1.249505896,1141,277.7929993,331,267.8305054
olivia32_1000,2.95E-17,0.154260526,1.282938285,1.200757228,1076,410.9215393,67,410.5028992
olivia32_1000,6.94E-18,1.05008934,1.194297018,1.251164254,1103,393.5898438,1592,377.2674561
olivia32_1000,3.99E-17,0.338418944,1.230380976,1.264140753,1068,562.3770752,728,472.1470642
olivia32_1000,3.86E-17,0.117672795,1.190090344,1.24106596,932,434.6721497,367,397.4615784
olivia32_1000,2.78E-17,0.5492517,1.152258596,1.30654336,967,433.1790466,1668,420.9011536
olivia32_1000,2.50E-17,1.017495565,1.178992332,1.275887674,1037,431.1335144,736,384.0283813
olivia32_1000,3.47E-17,0.942854476,1.2624558,1.280502198,980,262.146698,2038,258.9473572
olivia32_1000,3.80E-17,0.791769848,1.216776214,1.297129436,1054,462.5825195,563,440.0865173
olivia32_1000,2.08E-17,0.888326503,1.2956501,1.166496353,1007,371.6908569,1338,367.7360535
olivia32_1000,2.09E-17,1.010996783,1.251898593,1.218940254,1143,549.6497803,272,492.1120605
olivia32_1000,3.10E-17,0.897194824,1.160238388,1.268938987,910,399.7414551,762,389.757782
olivia32_1000,2.50E-17,0.777649223,1.180062707,1.288210488,1038,420.7408142,207,319.8639221
olivia32_1000,1.73E-17,0.012551223,1.256175012,1.267455831,1023,420.0816345,134,378.2671204
olivia32_1000,3.43E-17,0.688423859,1.218527737,1.221546712,835,394.823761,1968,364.7172852
olivia32_1000,3.03E-17,1.050611756,1.245604894,1.247218526,1038,557.5306396,461,484.8654175
olivia32_1000,2.19E-17,0.779949931,1.28226842,1.201902564,806,244.8882904,26,239.2080841
olivia32_1000,7.16E-18,0.540120204,1.275640878,1.225062516,966,312.0994568,1890,279.3052368
olivia32_1000,2.29E-17,0.532190999,1.182905802,1.325151099,934,403.5411377,705,381.0999451
olivia32_1000,2.98E-17,0.801825883,1.169082959,1.274302,999,400.2310181,1,372.4521179
olivia32_1000,2.86E-17,0.794638624,1.337995119,1.191015443,1107,299.1435242,550,289.7892151
olivia32_1000,1.54E-17,0.34773715,1.216477234,1.236106581,1049,424.7139282,315,399.5638428
olivia32_1000,3.23E-17,0.930365206,1.200545461,1.277243322,910,383.7747803,1935,372.5904236
olivia32_1000,1.21E-17,0.714395848,1.234080024,1.205452749,1118,439.0301819,41,383.0827026
olivia32_1000,2.87E-17,0.249691073,1.261309643,1.223101362,1205,438.2420349,1960,413.871521
olivia32_1000,3.61E-17,0.752583296,1.23702179,1.254927848,862,431.8178406,281,382.6464539
olivia32_1000,2.26E-17,1.036265902,1.269598573,1.216176345,989,255.7800446,469,248.8428497
olivia32_1000,1.96E-17,0.412925695,1.272809025,1.202145549,979,391.9519653,22,375.8782349
olivia32_1000,6.94E-18,0.24771096,1.349510059,1.199191561,1212,414.8692932,409,397.8394165
olivia32_1000,1.55E-17,0.439862986,1.30760055,1.146804507,852,246.0843048,188,244.2001343
olivia32_1000,2.23E-17,0.034105308,1.246017129,1.207331132,873,434.2273865,1882,398.9857788
olivia32_1000,2.08E-17,0.682162695,1.144278205,1.33088851,914,340.138916,1678,318.5502319
olivia32_1000,3.79E-17,0.019119312,1.242566103,1.228326459,987,253.5219727,71,247.5779724
olivia32_1000,2.11E-17,0.268142433,1.3773374,1.158882972,1119,370.7180176,343,366.3580627
olivia32_1000,3.02E-17,0.941797927,1.25230873,1.26225293,1042,576.1280518,2023,485.3704834
olivia32_1000,1.99E-17,0.23307076,1.202943307,1.238135073,912,618.1998901,168,432.8350525
olivia32_1000,2.24E-17,0.430895198,1.246801628,1.227420749,882,406.0832214,757,397.7760315
olivia32_1000,2.50E-17,0.131469487,1.245586025,1.200013688,976,402.8261108,140,336.2804565
olivia32_1000,2.88E-17,1.181223101,1.220803395,1.232711415,1102,422.1196594,534,370.1383362
olivia32_1000,4.39E-17,0.849779424,1.20813564,1.219028745,1032,414.8127747,839,401.1433716
olivia32_1000,2.19E-17,0.155479858,1.25752186,1.234454637,1165,416.1460571,1996,408.039978
olivia32_1000,3.69E-17,0.955775512,1.339546781,1.167576936,926,280.7832947,1666,263.0196838
olivia32_1000,4.45E-17,0.16708028,1.266633215,1.226928696,941,410.0816956,300,400.9169006
olivia32_1000,2.12E-17,0.266001771,1.246141235,1.224750511,1074,438.9249268,692,431.876709
olivia32_1000,1.39E-17,0.247510007,1.322688707,1.144025342,984,380.0899353,1681,376.133728
olivia32_1000,2.83E-17,0.12269967,1.230764899,1.26527418,978,502.9580994,665,466.2764282
olivia32_1000,2.95E-17,0.758579482,1.218119951,1.224829162,1008,401.0751648,1802,385.1872559
olivia32_1000,1.64E-17,0.648521734,1.170235497,1.313812401,949,422.453949,108,410.89328
olivia32_1000,1.59E-17,0.756012142,1.216816085,1.249171484,977,336.3853455,2001,325.7565308
olivia32_1000,3.53E-17,0.203648301,1.209816367,1.256845769,1093,396.285675,524,391.4110718
olivia32_1000,2.53E-17,0.029708255,1.234570575,1.2332214,1150,410.1700745,1987,408.0412292
olivia32_1000,3.57E-17,0.056688885,1.241329502,1.301260456,1194,395.262085,1400,372.7509155
olivia32_1000,2.86E-17,0.367838257,1.173202065,1.322187813,1110,427.7272949,1859,368.1704712
olivia32_1000,3.88E-17,0.040105152,1.243297903,1.258374783,1084,410.1264954,2042,347.5458679
olivia32_1000,3.16E-17,0.868090258,1.293934848,1.218025143,1150,432.9447021,69,423.2002258
olivia32_1000,2.77E-17,0.639916452,1.261325164,1.23286332,983,443.8822021,391,438.9846497
olivia32_1000,3.90E-17,0.66900865,1.223093508,1.248466356,1241,333.9118958,761,285.1148376
olivia32_1000,3.47E-17,0.063739288,1.286238385,1.211561708,960,379.1095276,744,364.9703979
olivia32_1000,2.26E-17,0.172802765,1.246628446,1.234341567,891,427.0741272,183,411.8636169
olivia32_1000,3.00E-17,0.687254966,1.22432235,1.302405922,1047,453.1574402,1296,402.9295654
olivia32_1000,2.41E-17,0.500699601,1.218276379,1.251679624,1110,395.8943787,1739,372.84021
olivia32_1000,1.00E-17,0.3710616,1.258508407,1.231433831,1202,306.1907959,827,293.6850281
olivia32_1000,2.36E-17,0.026621172,1.246336902,1.221219613,1028,401.1598816,750,370.0631409
olivia32_1000,2.50E-17,0.728983396,1.149226285,1.338192394,1001,243.3146362,691,239.1742706
olivia32_1000,1.75E-17,1.097999586,1.234575403,1.23729608,911,430.6286011,1614,396.282959
olivia32_1000,4.17E-17,0.008130142,1.239609902,1.210853452,1142,411.4385376,285,402.5562439
olivia32_1000,3.37E-18,0.014532103,1.233176953,1.226741827,1120,303.0887451,197,302.1906738
olivia32_1000,5.72E-18,1.097229988,1.24644804,1.232338562,968,436.8630066,467,406.0940247
olivia32_1000,3.82E-17,0.013558215,1.281268217,1.261698044,1040,565.2457275,1339,516.0615845
olivia32_1000,1.43E-17,0.88895487,1.279908288,1.261393846,1023,328.5140991,170,276.5298767
olivia32_1000,3.03E-17,0.248706114,1.247555744,1.225373328,833,352.9151917,1777,339.1576843
olivia32_1000,2.24E-17,0.260541093,1.231708721,1.234764084,1123,619.8997803,950,410.5013733
olivia32_1000,5.30E-17,0.034747336,1.240245456,1.185411154,1148,416.1889343,2001,402.0490112
olivia32_1000,3.05E-17,0.153219479,1.232068596,1.24978086,1212,405.3565979,86,403.5817566
olivia32_1000,3.47E-17,0.244314731,1.155958842,1.375964247,1244,423.0923157,663,415.6928711
olivia32_1000,1.86E-17,0.809226602,1.241066748,1.288126574,960,399.8677673,138,395.4202271
olivia32_1000,3.24E-17,0.946778674,1.250004494,1.246970394,1226,424.8578491,396,351.0890808
olivia32_1000,2.95E-17,0.78430965,1.219071044,1.218843882,1001,433.519928,1562,394.2913818
olivia32_1000,2.76E-17,0.754636981,1.236869398,1.254517237,894,367.1269226,1362,365.608551
olivia32_1000,2.25E-17,0.252001364,1.217169815,1.230505956,964,246.4425964,308,244.1999359
olivia32_1000,2.08E-17,0.432712564,1.290983743,1.27608582,919,436.6534424,1566,403.7684631
olivia32_1000,3.80E-17,0.069236087,1.208809785,1.225344927,1052,393.4859619,613,387.559021
olivia32_1000,2.22E-17,1.109811158,1.224693558,1.226776988,861,380.4325256,1187,357.9815063
olivia32_1000,1.96E-17,0.07928916,1.239734658,1.248008135,976,308.344635,2025,292.5670776
olivia32_1000,2.73E-17,0.535683604,1.223426504,1.212579808,1082,404.2123718,1728,379.8110352
olivia32_1000,3.47E-17,0.163862937,1.217916582,1.242762735,844,412.3383789,405,372.2548828
olivia32_1000,8.00E-18,0.027139728,1.245693562,1.208139492,985,252.5200043,87,234.1135559
olivia32_1000,1.94E-17,0.873547479,1.245927857,1.255364395,1045,451.8683472,1821,403.7493286
olivia32_1000,3.18E-17,0.509366292,1.194932881,1.279433072,963,575.5823364,551,565.4089355
olivia32_1000,3.47E-17,0.00096359,1.249806012,1.192711459,1083,425.7147217,309,409.2380066
olivia32_1000,3.25E-17,0.917045166,1.220603886,1.202293015,1036,413.6996765,326,404.3016663
olivia32_1000,3.40E-17,0.410207118,1.300002063,1.236927107,1165,412.9747925,188,383.8269653
olivia32_1000,2.67E-17,0.348498792,1.232788229,1.240642181,945,439.4605713,1925,436.3146667
olivia32_1000,3.82E-17,0.609717692,1.21795986,1.230505703,811,414.4459229,1587,408.8458252
olivia32_1000,3.31E-17,0.042272604,1.270505286,1.214761517,960,397.5330505,1641,394.3655396
olivia32_1000,3.65E-17,0.875969807,1.236554833,1.240643213,856,441.3511658,313,389.1354065
olivia32_1000,2.69E-17,0.168214059,1.263927906,1.279895482,981,547.3290405,771,532.1417236
olivia32_1000,2.78E-17,0.061399185,1.294209204,1.185543054,1220,401.0805359,1539,386.9407043
olivia32_1000,2.65E-17,0.253474432,1.257375335,1.248112753,1145,374.5578613,1477,363.3849792
olivia32_1000,2.50E-17,0.268277403,1.248728034,1.236173099,995,436.3370056,487,430.5062866
olivia32_1000,4.78E-17,0.677262805,1.241714619,1.231390707,1003,411.5306396,2007,396.4967957
olivia32_1000,2.55E-17,0.877125348,1.238617781,1.224273961,943,587.0216675,1425,434.1443176
olivia32_1000,3.18E-17,0.963345649,1.237725052,1.227564677,941,560.2537842,116,443.7909851
olivia32_1000,1.81E-17,0.634549664,1.248953187,1.244656039,974,295.2828369,705,275.6310425
olivia32_1000,3.34E-17,0.628561585,1.225234363,1.203566261,892,402.7920837,1368,375.6391296
olivia32_1000,2.71E-17,0.436349277,1.181170619,1.28512952,861,379.3786621,1549,374.8303833
olivia32_1000,2.95E-17,1.092543885,1.22189844,1.226973722,1013,408.2536926,1671,398.5146179
olivia32_1000,1.35E-17,0.047893282,1.273441732,1.197573996,904,415.3569031,399,390.6828613
olivia32_1000,3.79E-17,0.36108253,1.324294991,1.11520499,992,337.6638489,1435,307.5646057
olivia32_1000,2.53E-17,0.240324088,1.242109258,1.212906939,939,384.428894,1656,366.6969604
olivia32_1000,3.42E-17,0.861953614,1.255202557,1.196728043,1118,431.5551453,452,402.8277893
olivia32_1000,3.15E-17,0.990481853,1.23971466,1.220974993,851,446.9283447,188,377.9567261
olivia32_1000,1.85E-17,1.02472829,1.202995089,1.221302256,915,421.7042542,1276,410.8110046
olivia32_1000,2.22E-17,0.462788018,1.056731214,1.440764125,1026,402.2462769,1765,311.061676
olivia32_1000,3.47E-17,1.049181988,1.369737983,1.163186991,1038,394.45401,183,383.3172302
olivia32_1000,3.74E-17,0.184889255,1.181940797,1.270012243,887,438.1363831,200,419.0401917
mt63_1000,1.06E-17,0.352926658,2.123664447,2.283312256,1170,250.9062653,1559,234.5128021
mt63_1000,1.40E-17,0.385961523,2.490098102,2.203961547,1121,260.3555298,417,251.7634583
mt63_1000,1.87E-17,0.741485175,2.447126012,2.224199544,973,246.6968384,1650,236.3664551
mt63_1000,1.47E-17,0.439438529,2.319617188,2.297863394,908,272.2714844,1773,252.0906525
mt63_1000,1.25E-17,0.039277123,2.858972752,2.183547036,1213,243.8699188,1407,235.8171844
mt63_1000,1.74E-17,0.436040402,2.213980355,2.354350054,1210,263.8041382,1893,236.3563538
mt63_1000,1.16E-17,0.359917559,2.332433902,2.17593402,967,244.8913116,60,244.3883362
mt63_1000,1.81E-17,0.306806817,2.288854701,1.850015612,1218,254.2250824,1976,232.1448059
mt63_1000,1.05E-17,0.721463508,2.413696958,1.951673342,1014,249.3469543,2000,241.9117584
mt63_1000,8.67E-19,0.059184921,2.19525419,2.612795056,1189,251.7318573,1902,236.6468658
mt63_1000,9.81E-18,0.010417571,2.224686933,2.104803618,942,266.9188538,1508,258.127655
mt63_1000,2.26E-17,0.512029471,2.42693742,1.913062099,967,232.1306763,117,232.1127472
mt63_1000,2.43E-17,0.205593195,2.111912113,2.61016141,1084,262.1677246,651,247.1960449
mt63_1000,7.76E-18,0.395840078,2.660948805,2.947758392,1069,233.8763428,1557,227.3981018
mt63_1000,2.08E-17,0.160341135,2.328501765,2.462187294,977,256.4907532,1796,239.8969269
mt63_1000,9.54E-18,0.51904297,2.075698974,2.38226737,979,250.7479858,1706,247.8974762
mt63_1000,3.14E-17,0.647143458,2.188012941,2.224776669,1053,244.2476959,1239,243.931366
mt63_1000,1.94E-17,0.68287545,1.724876365,2.428783909,823,273.8885498,1283,266.5758362
mt63_1000,1.98E-17,0.183745225,2.352312071,2.520382549,1032,246.8126373,561,242.1958618
mt63_1000,1.73E-17,0.29309738,2.242356187,2.802576417,867,256.4379578,596,226.8474731
mt63_1000,0,0.05295421,2.642993036,2.34254251,901,240.0575562,239,230.4194183
mt63_1000,1.39E-17,0.895170797,2.298774128,2.546800747,953,255.7569733,651,248.8491211
mt63_1000,2.19E-17,0.312564758,2.036116159,2.549518241,1214,238.4547272,766,236.5489349
mt63_1000,8.67E-19,0.29702557,2.423198661,2.414696067,949,244.8153229,120,236.5713348
mt63_1000,1.77E-17,0.073423538,2.2880441,2.370377231,999,255.4441223,1849,253.1754456
mt63_1000,1.64E-17,0.529433718,2.350059962,2.015096987,884,269.0474548,1713,232.1743622
mt63_1000,1.40E-17,1.187472025,2.56788682,1.937733749,829,246.1914215,1404,233.1002045
mt63_1000,1.73E-17,0.687368632,2.068456241,2.504372301,1039,257.1003723,391,254.8084869
mt63_1000,1.87E-17,0.719215089,2.627923842,2.085907437,882,255.3826752,2017,238.9747162
mt63_1000,3.47E-18,0.507784145,2.230657167,2.271120672,897,269.7769775,157,254.6794281
mt63_1000,2.22E-17,0.08643706,2.511100021,2.54591859,905,265.6075134,570,250.1976471
mt63_1000,2.02E-17,0.363861558,1.986198518,2.287285753,937,257.9083252,1593,234.3509064
mt63_1000,1.55E-17,1.03979942,1.939478414,2.400438022,987,269.5770874,1989,239.232193
mt63_1000,2.21E-17,0.068381245,2.164537308,2.315520212,882,256.9185791,1968,243.0438232
mt63_1000,1.55E-17,0.249808138,2.560707993,2.127387311,928,251.3578491,512,248.7102661
mt63_1000,2.80E-17,0.314767098,2.784931508,2.600031045,808,250.987442,341,247.0751495
mt63_1000,2.08E-17,0.333542593,1.942812759,2.293046956,935,236.089325,1915,228.7854156
mt63_1000,4.42E-17,0.44684978,2.646008706,2.214101664,942,262.4380188,9,252.7518921
mt63_1000,1.40E-17,0.901612956,2.635044563,2.536475545,916,259.8171082,768,245.3439941
mt63_1000,1.55E-17,0.06964927,2.004888214,2.445006635,936,269.7394409,643,244.7145233
mt63_1000,5.20E-18,0.281197896,2.401333099,2.855618204,998,250.3095398,745,226.229248
mt63_1000,1.59E-17,0.296117555,2.126552613,2.301612258,1042,255.0977783,387,249.2696228
mt63_1000,2.48E-17,0.390860062,2.314449803,2.291373904,878,280.0246887,1536,258.1579895
mt63_1000,2.15E-17,0.031940201,2.671657817,2.403775951,963,268.2049561,1866,238.8386536
mt63_1000,1.71E-17,0.616700033,2.566986591,3.292639205,900,262.553772,1464,254.1866302
mt63_1000,1.47E-17,0.487793998,2.647353609,2.370788206,901,255.0050354,11,249.0000153
mt63_1000,1.77E-17,0.30839672,2.524232518,3.059376138,1004,270.6126404,1600,251.9399719
mt63_1000,2.15E-17,1.07242631,2.916718565,2.261376534,1150,256.2104797,369,248.7725525
mt63_1000,1.40E-17,0.400186615,2.489493848,2.173855923,862,285.3840332,508,278.1184692
mt63_1000,1.92E-17,0.66357479,3.037828974,2.627869666,831,260.7637634,1652,253.384964
mt63_1000,1.64E-17,1.122220608,2.276629654,2.823450386,1183,259.7290955,144,224.1167908
mt63_1000,1.55E-17,0.029586206,2.944169652,2.417410283,1013,251.9791718,703,246.468689
